employee_id,date_of_birth,hire_date,employment_status,department,role,city,state,region,base_salary_usd,product_line,quota_usd,sales_ytd_usd
7148117,12/23/1971,8/31/2025,Active,HR,Sales Representative,Miami,FL,Northeast,66126,SaaS,448452,156779
7150676,3/21/2002,10/28/2024,Active,Marketing,Sales Manager,San Antonio,TX,South,139202,SaaS,906779,393256
7157794,6/19/2003,1/23/2023,Active,Customer Success,IT Support Specialist,Philadelphia,PA,Midwest,77339,Professional Services,777076,556089
7163296,7/31/1983,3/21/2018,Active,Customer Success,Senior Account Executive,Philadelphia,PA,Northeast,131606,Support Plans,706589,546610
7179092,9/9/1996,4/15/2025,Terminated,Operations,Operations Coordinator,Miami,FL,South,75912,Professional Services,883976,1349151
7189143,1/9/1997,3/31/2020,Active,Customer Success,Senior Account Executive,Atlanta,GA,Midwest,87840,Subscriptions,388645,142337
7189288,5/15/1989,3/1/2017,Terminated,Sales Ops,Marketing Specialist,San Antonio,TX,Northeast,60438,Support Plans,372898,478856
7194273,7/27/1970,1/1/2016,Active,Sales Ops,Marketing Specialist,San Antonio,TX,West,50571,Professional Services,876741,941597
7196910,9/5/1995,9/1/2025,Active,Customer Success,Account Executive,Atlanta,GA,Midwest,63584,SaaS,561230,769048
7197063,10/27/2006,8/30/2020,Active,Finance,Financial Analyst,San Antonio,TX,Northeast,84733,Hardware,729677,340409
7207338,1/28/1989,7/27/2025,Terminated,Sales Ops,Account Executive,Atlanta,GA,West,94150,SaaS,703145,1049152
7210171,10/24/1990,5/7/2021,Active,Sales Ops,Sales Manager,New York,NY,West,110164,SaaS,724599,982377
7211065,7/17/1971,10/24/2023,OnLeave,Sales,Account Executive,Phoenix,AZ,Northeast,91406,SaaS,368437,429983
7214659,12/23/2008,8/23/2024,OnLeave,Marketing,Marketing Specialist,Houston,TX,Midwest,92318,Professional Services,825096,500968
7238798,11/24/2004,11/22/2017,Active,Customer Success,Sales Operations Analyst,San Diego,CA,South,94905,Professional Services,851026,378377
7243154,9/26/1994,1/5/2019,Active,Marketing,Sales Representative,San Antonio,TX,Northeast,107336,Support Plans,351110,298953
7249914,11/8/1963,6/12/2022,OnLeave,IT,Financial Analyst,Boston,MA,South,72869,Professional Services,502576,235622
7278994,3/17/1963,8/1/2022,Active,Customer Success,Financial Analyst,Phoenix,AZ,Midwest,59604,SaaS,211454,132413
7285502,12/13/2007,8/10/2021,Active,Sales,Sales Operations Analyst,Phoenix,AZ,West,81047,Professional Services,824285,865286
7287181,9/22/1983,2/27/2016,Active,Operations,Sales Representative,Chicago,IL,South,95200,Hardware,525907,478238
7310855,10/13/1961,9/11/2021,Active,Operations,IT Support Specialist,Chicago,IL,Midwest,61791,Hardware,602363,425210
7319916,5/3/2004,2/18/2017,Terminated,IT,Customer Success Manager,New York,NY,Midwest,117717,Professional Services,647695,432856
7323389,1/4/1998,3/30/2025,Active,HR,Senior Account Executive,San Antonio,TX,West,115987,SaaS,693499,981672
7324591,3/23/2002,9/29/2021,OnLeave,Operations,Operations Coordinator,Seattle,WA,West,92385,Support Plans,150033,201986
7335711,6/22/1992,3/31/2025,Terminated,Sales Ops,Sales Manager,Boston,MA,South,119619,Professional Services,197512,260007
7355910,12/5/1964,4/3/2021,Active,Operations,Operations Coordinator,Chicago,IL,Midwest,80123,Hardware,217950,190905
7370810,8/7/2008,11/6/2023,Active,HR,Sales Manager,Phoenix,AZ,West,146797,Professional Services,1188875,1670264
7371292,1/27/1997,10/15/2016,Active,Customer Success,HR Generalist,Atlanta,GA,South,52585,Professional Services,588843,167291
7373601,10/6/2008,11/22/2020,Active,Marketing,Financial Analyst,Los Angeles,CA,Northeast,74546,SaaS,718758,1092294
7374519,12/29/2001,2/18/2021,Terminated,IT,Financial Analyst,Los Angeles,CA,South,73366,Hardware,567846,156338
7381285,8/21/1993,11/21/2022,Active,IT,Sales Operations Analyst,Denver,CO,Midwest,93107,SaaS,1110914,1330055
7385240,1/29/1967,3/30/2016,Terminated,Finance,Financial Analyst,Houston,TX,Midwest,84664,Subscriptions,1172480,1147063
7402060,10/17/1985,9/24/2021,OnLeave,Customer Success,Marketing Specialist,Phoenix,AZ,West,79906,Hardware,735729,225832
7404495,7/16/1992,5/13/2025,Active,Customer Success,IT Support Specialist,Atlanta,GA,Midwest,90666,Support Plans,704379,269135
7410642,10/15/1996,11/25/2016,Active,Marketing,Senior Account Executive,Los Angeles,CA,West,107140,SaaS,207754,149083
7411157,2/3/1998,8/18/2022,OnLeave,Operations,Financial Analyst,Denver,CO,South,51214,Support Plans,1044098,961881
7420693,3/17/1987,7/19/2021,OnLeave,HR,Sales Manager,Philadelphia,PA,Midwest,152767,SaaS,916308,629500
7421707,10/31/1971,6/6/2025,Active,Operations,IT Support Specialist,San Antonio,TX,South,65762,Professional Services,733128,855347
7436756,8/17/1983,1/7/2025,OnLeave,Sales Ops,Sales Representative,San Antonio,TX,Midwest,105091,Support Plans,712685,327442
7440176,10/31/1987,8/30/2021,Terminated,Marketing,Sales Operations Analyst,Boston,MA,Midwest,90273,SaaS,1024339,249596
7443686,7/17/1980,6/13/2018,Terminated,Marketing,Customer Success Manager,Houston,TX,Midwest,89948,Hardware,151188,226590
7459423,6/25/1965,8/23/2017,OnLeave,Customer Success,Sales Representative,Dallas,TX,Midwest,124247,SaaS,1104163,828595
7461854,7/1/1977,1/21/2025,OnLeave,Marketing,Operations Coordinator,San Jose,CA,West,53211,Subscriptions,260555,80412
7472460,2/13/1978,12/24/2017,Active,HR,HR Generalist,Boston,MA,West,60090,Support Plans,416741,248488
7479476,8/21/1989,2/9/2025,OnLeave,HR,HR Generalist,San Antonio,TX,South,59370,Subscriptions,736352,1081130
7484153,2/10/1979,10/8/2020,Active,HR,Sales Manager,Phoenix,AZ,Midwest,153957,Support Plans,496872,770121
7489109,7/2/1963,8/7/2020,Active,Operations,Customer Success Manager,San Diego,CA,South,129496,Support Plans,397977,309484
7491159,3/24/1962,5/20/2018,Terminated,Sales Ops,Operations Coordinator,Miami,FL,Northeast,93946,Professional Services,1015523,1174280
7491478,3/16/1970,3/11/2022,OnLeave,Marketing,HR Generalist,San Antonio,TX,West,60762,Support Plans,873082,1308043
7505050,6/21/2003,4/4/2024,Active,Finance,Senior Account Executive,Seattle,WA,Midwest,153659,Support Plans,1163123,1417056
7512577,11/19/1990,7/30/2025,Active,Sales Ops,Operations Coordinator,Boston,MA,South,59157,Professional Services,702114,1026322
7537326,4/1/1969,3/1/2020,Active,Sales Ops,Sales Operations Analyst,Boston,MA,Northeast,70212,Support Plans,410397,405789
7540800,11/14/1979,11/7/2021,OnLeave,Sales,Sales Manager,Philadelphia,PA,West,183677,Hardware,1161667,1331198
7563471,10/8/1980,2/2/2017,OnLeave,Finance,HR Generalist,New York,NY,Northeast,75599,Professional Services,599266,898655
7568227,1/4/1980,4/20/2016,OnLeave,Operations,HR Generalist,Chicago,IL,Northeast,62989,Support Plans,454083,479079
7568714,7/11/1986,8/10/2016,OnLeave,Sales Ops,Operations Coordinator,Atlanta,GA,Midwest,77297,Subscriptions,215275,271023
7570297,10/15/1967,12/25/2017,Active,IT,Marketing Specialist,Atlanta,GA,South,53109,Subscriptions,963713,1111567
7588871,5/7/2006,11/14/2019,OnLeave,IT,Senior Account Executive,Chicago,IL,Northeast,149643,Professional Services,746897,575153
7605189,1/3/1996,12/8/2016,Active,HR,Sales Operations Analyst,Miami,FL,Midwest,83312,Support Plans,1145382,1569992
7605920,1/1/1967,4/6/2025,Active,Finance,Financial Analyst,Phoenix,AZ,South,90927,Hardware,494519,593773
7636016,1/19/2003,3/5/2018,OnLeave,Marketing,Financial Analyst,Los Angeles,CA,Midwest,82024,Subscriptions,931869,1292780
7637363,3/21/1977,1/29/2022,Active,HR,Account Executive,Chicago,IL,Northeast,101425,Professional Services,348262,441209
7646892,6/23/2006,12/5/2025,Active,Sales Ops,Account Executive,San Jose,CA,West,78146,Hardware,1160992,1025938
7650186,3/8/1992,8/4/2020,OnLeave,HR,Operations Coordinator,San Antonio,TX,West,48311,SaaS,817178,783953
7666101,4/26/1968,6/30/2016,Active,Marketing,IT Support Specialist,Boston,MA,Midwest,79877,Professional Services,734705,710056
7669945,9/11/1989,9/1/2020,Active,HR,Sales Representative,Phoenix,AZ,Midwest,113541,SaaS,497592,343937
7675195,4/27/1995,1/23/2016,OnLeave,Customer Success,Senior Account Executive,Boston,MA,Northeast,149211,Support Plans,821541,888387
7678042,4/30/1986,4/8/2025,Active,Operations,Marketing Specialist,New York,NY,West,67966,Support Plans,561464,646005
7717933,7/20/1998,6/21/2024,Active,Marketing,Financial Analyst,Phoenix,AZ,South,93143,Professional Services,1137400,1435720
7720994,8/11/1962,4/21/2023,OnLeave,IT,Customer Success Manager,Phoenix,AZ,West,108789,Support Plans,693562,487685
7725872,12/15/1983,8/9/2018,Active,Operations,Sales Manager,Chicago,IL,South,171744,Support Plans,1072483,1628012
7730130,5/9/1978,1/1/2016,Active,Customer Success,Marketing Specialist,Phoenix,AZ,Northeast,64944,Support Plans,529268,513130
7734267,6/11/1975,3/10/2020,Active,Sales Ops,Sales Operations Analyst,Houston,TX,South,119998,SaaS,1172770,844050
7736593,9/11/1991,12/9/2021,Active,Customer Success,Operations Coordinator,Miami,FL,Northeast,71710,Subscriptions,245216,251787
7741254,9/6/1978,5/27/2018,Active,HR,Sales Operations Analyst,Dallas,TX,South,85606,Professional Services,456001,316200
7749876,5/24/1961,11/30/2021,Active,HR,HR Generalist,Denver,CO,Midwest,88074,Support Plans,945537,1263520
7754803,7/3/1963,7/22/2020,Terminated,Operations,Senior Account Executive,Seattle,WA,South,118914,Support Plans,313591,86591
7754808,7/23/1993,11/16/2017,Active,Marketing,Sales Representative,Los Angeles,CA,West,96364,Professional Services,348029,473096
7759605,5/5/1980,4/29/2023,Active,Finance,Marketing Specialist,Philadelphia,PA,Northeast,90744,Professional Services,832380,273186
7759653,11/8/2003,11/15/2016,Active,Sales,Sales Operations Analyst,Boston,MA,Midwest,109630,Hardware,349296,329557
7771939,11/8/1968,12/28/2019,Active,HR,Sales Operations Analyst,Boston,MA,West,64873,Hardware,1094595,1555893
7777897,5/23/1995,5/20/2024,OnLeave,HR,Customer Success Manager,Chicago,IL,West,136608,Support Plans,533163,207915
7797904,12/8/2006,11/17/2023,Active,Sales Ops,Operations Coordinator,Seattle,WA,Northeast,63930,SaaS,610484,625866
7801815,5/8/2002,7/12/2024,Active,Operations,Account Executive,Los Angeles,CA,South,93417,Subscriptions,781186,1078545
7820024,12/4/1984,1/1/2016,Active,Customer Success,Financial Analyst,Los Angeles,CA,Midwest,62433,SaaS,562314,894872
7825623,4/22/1994,12/24/2020,Terminated,Operations,Account Executive,Boston,MA,South,93493,Hardware,410137,126227
7849216,6/18/1977,6/15/2018,Active,Marketing,HR Generalist,Houston,TX,Midwest,57211,Professional Services,985179,360809
7849278,7/12/1980,1/7/2020,Active,Sales,Operations Coordinator,Atlanta,GA,Midwest,73444,Support Plans,303266,197563
7861893,11/13/2002,7/4/2024,Active,Sales,Account Executive,Atlanta,GA,West,95297,Subscriptions,247935,242109
7862725,11/15/1981,3/1/2019,Active,HR,Sales Operations Analyst,Seattle,WA,Midwest,92503,Subscriptions,505758,631841
7866181,5/23/1978,12/4/2018,Active,Finance,Customer Success Manager,Boston,MA,West,111522,Subscriptions,534924,663439
7880129,5/31/1965,3/4/2016,Terminated,Marketing,IT Support Specialist,Houston,TX,Midwest,62407,SaaS,261014,337933
7884071,6/25/1992,8/15/2025,Active,Sales,Sales Operations Analyst,San Diego,CA,West,79406,Subscriptions,1195916,461041
7891128,8/6/1969,2/17/2018,Active,Customer Success,Marketing Specialist,San Antonio,TX,West,63973,Hardware,889231,1076398
7899554,4/12/1989,1/13/2017,OnLeave,Sales,Customer Success Manager,Chicago,IL,Northeast,126289,SaaS,150739,84855
7899857,8/7/1996,4/15/2023,Active,Operations,Sales Representative,Dallas,TX,South,114290,Professional Services,280294,354161
7902154,11/15/2004,3/6/2017,Active,HR,Customer Success Manager,San Diego,CA,Northeast,132362,Support Plans,792896,186564
7906621,4/26/2008,4/26/2023,Terminated,HR,Customer Success Manager,San Jose,CA,Northeast,92940,Support Plans,918109,537209
7921364,11/13/1981,10/20/2022,OnLeave,Sales,Sales Manager,Phoenix,AZ,Northeast,165882,Subscriptions,239981,74925
7926094,2/16/2006,1/30/2021,OnLeave,HR,Financial Analyst,Seattle,WA,Midwest,84172,SaaS,176173,185448
7937732,9/19/2004,4/15/2017,Active,Finance,Account Executive,Miami,FL,West,125669,Professional Services,924109,488695
7942358,5/19/1985,7/12/2025,Active,Sales Ops,Senior Account Executive,Philadelphia,PA,Northeast,150362,Professional Services,175667,231255
7945438,11/24/1979,10/23/2017,OnLeave,IT,Sales Manager,Houston,TX,West,108031,Professional Services,634213,869684
7958661,8/11/1962,6/12/2025,Active,Sales Ops,Sales Manager,Chicago,IL,West,123062,Support Plans,1059886,857800
7963748,9/27/2006,11/20/2021,Active,Customer Success,Marketing Specialist,Atlanta,GA,Northeast,75130,Subscriptions,761491,984557
7982493,3/7/1962,9/13/2024,Active,Customer Success,Sales Manager,Houston,TX,West,114445,SaaS,1091674,483361
7996654,3/7/1987,2/19/2025,OnLeave,Finance,Senior Account Executive,San Antonio,TX,South,153858,SaaS,391263,164681
7996900,7/10/2001,4/27/2018,Active,Operations,HR Generalist,San Antonio,TX,Northeast,50534,Subscriptions,1087561,1725809
7997426,7/31/1985,1/2/2022,OnLeave,Marketing,Senior Account Executive,Chicago,IL,South,133453,Subscriptions,903206,453275
8007417,12/29/1970,4/12/2019,OnLeave,Sales Ops,Account Executive,Chicago,IL,West,58756,Professional Services,903556,546160
8009062,2/18/1997,3/13/2020,Active,Operations,Senior Account Executive,Seattle,WA,Midwest,135579,Subscriptions,707932,730287
8009396,8/18/1996,10/9/2018,Terminated,IT,Financial Analyst,Chicago,IL,Midwest,66859,Hardware,1052158,644628
8011650,5/18/1989,12/1/2016,Active,Sales Ops,Senior Account Executive,San Antonio,TX,Northeast,117394,SaaS,945339,924536
8018532,8/8/2003,9/4/2023,Active,Sales Ops,Sales Manager,Los Angeles,CA,Midwest,116683,Hardware,292405,440114
8036959,12/5/1964,1/2/2019,Terminated,HR,Financial Analyst,New York,NY,Northeast,70653,Professional Services,621880,428816
8037566,10/9/1993,9/17/2020,Terminated,Sales Ops,IT Support Specialist,Los Angeles,CA,South,94346,Professional Services,590743,887575
8044091,4/21/2001,8/17/2021,Active,Sales Ops,HR Generalist,Atlanta,GA,Northeast,89230,Hardware,372804,147609
8057531,4/4/2007,12/3/2022,Active,Customer Success,Sales Operations Analyst,Phoenix,AZ,West,65000,Hardware,568972,510358
8066778,2/16/2008,10/11/2017,Active,HR,Customer Success Manager,San Diego,CA,West,152149,Support Plans,404199,177357
8101307,11/29/1997,2/26/2019,Active,Sales,Sales Manager,Houston,TX,Northeast,137927,Subscriptions,538678,745232
8111115,5/25/1974,12/5/2016,Active,Finance,IT Support Specialist,Atlanta,GA,West,71510,Support Plans,352351,363247
8112742,10/8/1963,6/23/2016,Active,Sales,Customer Success Manager,Los Angeles,CA,South,128678,Professional Services,827001,905015
8112920,5/26/1964,4/28/2019,Active,HR,Customer Success Manager,Chicago,IL,West,108131,Hardware,748203,1010790
8128676,12/13/1982,10/30/2016,Active,Sales Ops,Sales Manager,Boston,MA,South,188586,Support Plans,1075254,852783
8132637,9/6/1997,4/3/2023,OnLeave,Marketing,Marketing Specialist,Houston,TX,West,55775,Subscriptions,1011339,948272
8138821,6/29/1985,12/7/2023,OnLeave,Finance,Operations Coordinator,Los Angeles,CA,South,88622,Support Plans,801233,754285
8141505,11/23/1981,6/21/2022,Active,Sales Ops,Marketing Specialist,San Diego,CA,South,74144,Professional Services,288585,290636
8154490,2/21/1991,7/2/2020,Active,Operations,HR Generalist,Miami,FL,West,81747,Professional Services,1113035,1668054
8177956,3/9/1973,1/24/2022,OnLeave,HR,Sales Operations Analyst,San Antonio,TX,South,87295,Hardware,573607,772279
8187337,2/20/1970,2/25/2024,Active,Finance,Marketing Specialist,Denver,CO,Midwest,69038,Support Plans,760781,403703
8190861,6/11/1991,5/6/2020,Active,Sales Ops,Customer Success Manager,Dallas,TX,West,120263,Professional Services,1106256,438317
8202421,3/13/1988,11/14/2016,Active,Finance,IT Support Specialist,Denver,CO,South,57647,SaaS,796025,1069272
8213150,7/21/1995,3/14/2025,Active,Customer Success,Account Executive,New York,NY,Northeast,127437,Professional Services,395867,476325
8213939,1/17/1979,1/27/2019,Active,Sales,HR Generalist,Phoenix,AZ,Midwest,69471,Subscriptions,944140,502693
8215410,3/22/1994,9/28/2020,Active,Sales,IT Support Specialist,New York,NY,South,47978,Subscriptions,1001425,432553
8220936,4/27/1967,10/11/2016,OnLeave,IT,Marketing Specialist,Los Angeles,CA,Northeast,85154,Professional Services,211247,54610
8241217,3/25/1989,3/29/2024,Active,Sales,Sales Manager,Atlanta,GA,Northeast,143664,Professional Services,1121741,926895
8246488,2/14/1988,2/28/2025,Active,IT,Sales Operations Analyst,San Antonio,TX,Midwest,71733,Subscriptions,931819,1123374
8261528,4/18/1975,12/23/2021,Terminated,Marketing,Senior Account Executive,Los Angeles,CA,South,149223,Subscriptions,605541,842860
8287112,5/1/2003,7/13/2019,Active,Sales,Senior Account Executive,Houston,TX,Midwest,137828,Subscriptions,1185007,826521
8301619,10/2/1995,12/31/2025,Active,Customer Success,IT Support Specialist,Houston,TX,West,60699,Professional Services,1135887,1073090
8317084,11/1/2006,4/19/2019,Active,Marketing,Account Executive,Los Angeles,CA,Midwest,93025,Professional Services,534932,469580
8336561,11/12/1988,12/25/2024,Active,Sales,Sales Manager,New York,NY,South,138243,Support Plans,801574,899418
8339614,8/23/1971,5/31/2019,Active,Operations,Customer Success Manager,Atlanta,GA,Northeast,106552,Professional Services,589019,728320
8345069,7/14/1968,11/16/2022,OnLeave,Marketing,IT Support Specialist,Miami,FL,Northeast,45336,Professional Services,206816,190338
8345613,5/27/1978,9/5/2021,Active,Finance,Customer Success Manager,Dallas,TX,Northeast,130539,Hardware,872549,996968
8369845,10/9/2003,8/7/2025,Active,Customer Success,Customer Success Manager,Los Angeles,CA,Northeast,77536,Subscriptions,1124262,1645500
8386792,8/9/1977,3/8/2018,Active,Finance,Sales Operations Analyst,New York,NY,South,111058,Support Plans,213547,116642
8429908,7/6/1980,3/20/2024,Active,Sales,Marketing Specialist,Houston,TX,West,65288,Support Plans,552687,495890
8443534,2/18/1974,1/28/2018,OnLeave,Sales Ops,HR Generalist,Boston,MA,Midwest,60778,Hardware,838830,647752
8453470,6/26/2003,6/21/2025,OnLeave,Operations,Customer Success Manager,Denver,CO,South,109911,Professional Services,609476,670650
8470112,3/14/1963,11/28/2019,OnLeave,HR,Marketing Specialist,Philadelphia,PA,West,47104,SaaS,846004,1020618
8484219,4/20/1988,7/9/2019,Active,Sales,Sales Manager,Atlanta,GA,South,141743,Hardware,817524,599064
8494344,10/2/1994,3/16/2025,Terminated,Sales,Customer Success Manager,San Diego,CA,Northeast,157984,Support Plans,367380,494947
8500133,11/5/1962,1/19/2022,Terminated,Operations,Senior Account Executive,Houston,TX,West,125908,Hardware,929039,390475
8500391,1/16/1979,6/18/2021,Active,Operations,IT Support Specialist,San Jose,CA,West,75459,Hardware,1092194,1384430
8504183,7/18/1990,9/26/2021,Active,Sales Ops,HR Generalist,San Antonio,TX,Midwest,62988,Subscriptions,509671,353750
8506714,11/14/1975,6/11/2016,Active,Customer Success,Sales Representative,San Jose,CA,Midwest,77845,Professional Services,716086,219241
8518080,8/26/2001,8/29/2023,Terminated,Sales,Sales Representative,Chicago,IL,Northeast,76996,SaaS,366303,389976
8531198,6/30/1995,10/25/2019,Active,Operations,Senior Account Executive,San Jose,CA,Midwest,132778,Professional Services,680504,404836
8531561,10/3/2007,8/3/2023,Active,IT,Marketing Specialist,Boston,MA,Midwest,86954,SaaS,633618,405419
8545163,6/20/1996,11/16/2019,Terminated,Marketing,Financial Analyst,Boston,MA,South,65164,Subscriptions,446480,182089
8573474,1/19/2001,10/20/2021,Terminated,Customer Success,IT Support Specialist,Phoenix,AZ,Midwest,75668,Subscriptions,414115,632860
8584793,6/11/1997,9/19/2019,Active,Customer Success,Account Executive,New York,NY,Midwest,87153,Support Plans,690874,1064103
8594658,4/1/1970,10/13/2020,Terminated,Customer Success,Senior Account Executive,Phoenix,AZ,West,108944,Professional Services,1015795,1326808
8616850,1/16/2005,4/28/2017,Active,Sales,Account Executive,Miami,FL,Northeast,117030,Support Plans,387000,316742
8638236,11/25/1982,10/9/2020,OnLeave,Sales,IT Support Specialist,Miami,FL,South,54015,Subscriptions,1029860,805369
8656906,1/5/1972,12/15/2017,Active,IT,Customer Success Manager,Phoenix,AZ,Northeast,123314,SaaS,1073087,714788
8676768,7/23/1983,4/25/2022,OnLeave,Marketing,Sales Operations Analyst,Denver,CO,Midwest,79916,Hardware,401271,339417
8688246,9/4/1993,10/7/2019,Terminated,Sales,Marketing Specialist,Dallas,TX,Midwest,54943,Professional Services,912830,1034699
8716467,11/21/1962,11/15/2018,Terminated,Operations,Customer Success Manager,San Jose,CA,West,122592,SaaS,967668,1139014
8722110,7/19/1978,1/12/2025,Active,Marketing,Sales Operations Analyst,New York,NY,Northeast,97092,Hardware,251753,181796
8726367,5/28/1961,9/11/2020,Active,HR,Sales Manager,Phoenix,AZ,South,138006,Hardware,905951,1094892
8735542,8/12/1961,2/25/2018,Active,Customer Success,Operations Coordinator,Atlanta,GA,South,66112,Professional Services,206426,296370
8747712,9/7/1975,1/17/2016,Active,Operations,Sales Representative,Atlanta,GA,Midwest,55256,SaaS,738698,364325
8770334,2/20/2006,2/24/2020,Active,IT,Marketing Specialist,Chicago,IL,South,73096,SaaS,464020,626424
8791287,9/30/1966,6/15/2022,OnLeave,IT,HR Generalist,San Diego,CA,Midwest,85031,Subscriptions,549132,199198
8812459,2/7/1987,4/26/2021,OnLeave,IT,HR Generalist,Miami,FL,West,88214,Professional Services,405048,361077
8822104,9/25/1996,8/13/2017,Active,Sales Ops,IT Support Specialist,Seattle,WA,West,77002,Hardware,525307,326667
8822136,3/7/1988,8/31/2023,OnLeave,Operations,Customer Success Manager,New York,NY,Midwest,113886,Support Plans,843263,991059
8825905,4/25/1972,1/27/2016,Active,Sales Ops,Financial Analyst,Philadelphia,PA,Northeast,68832,Subscriptions,841361,548448
8833611,5/24/1996,3/2/2021,Active,Customer Success,IT Support Specialist,Seattle,WA,South,78219,Professional Services,1198864,1827451
8839218,11/16/2008,1/25/2025,Terminated,Sales,IT Support Specialist,Dallas,TX,West,88363,Support Plans,179854,200162
8844473,6/18/1995,4/4/2022,Terminated,HR,Sales Manager,Boston,MA,Midwest,155939,SaaS,746973,400420
8848430,4/20/1991,5/16/2024,Active,Operations,Sales Operations Analyst,Philadelphia,PA,Midwest,104293,Subscriptions,808630,914777
8851664,10/9/1992,2/26/2025,Active,Operations,Account Executive,Denver,CO,West,91566,Subscriptions,542286,285912
8865271,7/6/1964,4/19/2016,Active,HR,Sales Manager,Denver,CO,South,162054,SaaS,626826,493381
8869532,8/20/1983,1/14/2024,Active,HR,HR Generalist,Atlanta,GA,West,52960,Support Plans,1097026,1167055
8875910,4/24/1984,9/28/2024,OnLeave,Finance,HR Generalist,Phoenix,AZ,South,78983,Support Plans,1087819,1472561
8876621,3/22/1970,12/9/2024,Terminated,IT,Sales Representative,Atlanta,GA,Midwest,79820,Professional Services,343826,185862
8884344,11/18/1983,10/1/2018,Active,IT,Customer Success Manager,Dallas,TX,Northeast,140749,SaaS,1182797,308924
8892137,11/26/1977,6/23/2019,OnLeave,Sales Ops,Sales Operations Analyst,San Jose,CA,Northeast,124713,SaaS,585373,791026
8900437,4/1/1966,5/12/2021,OnLeave,Operations,HR Generalist,Boston,MA,South,57162,Hardware,793161,188812
8907479,8/5/1981,10/21/2021,Active,Sales,Senior Account Executive,Houston,TX,Northeast,123929,Subscriptions,1064174,1310064
8910239,6/23/1962,5/21/2025,OnLeave,Marketing,Account Executive,Houston,TX,Northeast,73863,Support Plans,1024351,530374
8915401,9/11/1969,12/31/2024,OnLeave,Sales,Senior Account Executive,New York,NY,Midwest,113846,Subscriptions,1044793,1383231
8921220,4/27/2001,11/24/2022,Terminated,Sales Ops,Customer Success Manager,Denver,CO,Northeast,102896,Hardware,1169389,732385
8940601,8/26/1973,5/4/2019,Active,HR,Senior Account Executive,San Diego,CA,West,89253,Professional Services,999523,636162
8945176,12/2/1980,7/14/2021,Active,Operations,Customer Success Manager,San Jose,CA,South,99669,Subscriptions,738048,278040
8959208,4/11/2008,4/18/2018,Active,Operations,Operations Coordinator,Miami,FL,West,73325,Subscriptions,1076379,411782
8977384,8/6/1977,1/19/2023,Active,Operations,Marketing Specialist,Los Angeles,CA,Midwest,62006,Hardware,275565,70150
8980474,7/26/1965,2/14/2018,Terminated,Finance,Financial Analyst,San Antonio,TX,South,94977,Support Plans,630080,882411
8985071,11/12/1993,3/7/2020,Terminated,Customer Success,Marketing Specialist,Seattle,WA,Northeast,56405,Support Plans,699071,193208
9001313,8/13/1977,4/20/2023,Active,Marketing,HR Generalist,Dallas,TX,South,81336,Professional Services,326267,96961
9001819,8/19/2003,12/9/2020,Active,Sales Ops,Customer Success Manager,Philadelphia,PA,South,132651,Subscriptions,648650,875783
9008950,6/23/1978,6/30/2016,Active,Sales Ops,Account Executive,San Jose,CA,South,115114,Subscriptions,515486,803474
9009043,7/24/1981,1/20/2024,Active,Sales Ops,Senior Account Executive,New York,NY,Northeast,129673,Support Plans,175519,175283
9017404,9/1/1977,7/29/2020,Active,Operations,Sales Manager,Philadelphia,PA,Northeast,113837,Hardware,945601,1010505
9018314,10/25/1986,10/1/2019,Active,Sales Ops,IT Support Specialist,Atlanta,GA,Midwest,62255,Subscriptions,190209,253824
9027296,2/17/1975,5/21/2025,Terminated,Customer Success,Customer Success Manager,Houston,TX,Northeast,93483,Professional Services,1121231,1225568
9030740,5/28/1977,2/27/2020,Active,HR,IT Support Specialist,Dallas,TX,Northeast,85385,SaaS,479745,636819
9045358,1/25/1992,2/4/2019,OnLeave,IT,Sales Representative,Denver,CO,West,90496,Professional Services,444893,371787
9056879,1/8/1997,11/8/2024,Active,Sales,HR Generalist,Seattle,WA,South,62210,Professional Services,841484,582846
9063761,12/4/1996,2/9/2023,Active,Marketing,Senior Account Executive,Boston,MA,Midwest,154812,Professional Services,862037,426626
9064527,3/24/1966,10/8/2024,Active,Customer Success,Operations Coordinator,San Jose,CA,West,65744,Subscriptions,400508,325644
9073469,8/23/1970,12/26/2016,Active,HR,Financial Analyst,Philadelphia,PA,West,70405,Hardware,712021,817902
9077226,3/17/1972,7/7/2019,Active,Customer Success,Senior Account Executive,San Antonio,TX,Midwest,149436,Subscriptions,958687,1093657
9089532,8/6/2007,1/17/2020,OnLeave,Operations,Sales Manager,San Diego,CA,West,136408,SaaS,872928,969356
9106597,4/28/2006,9/11/2022,Active,Customer Success,Sales Operations Analyst,Atlanta,GA,Midwest,91171,SaaS,869493,947668
9127566,11/12/2007,5/30/2025,Active,Sales,Sales Operations Analyst,Denver,CO,Northeast,74290,SaaS,1156573,1261327
9137529,9/28/1962,9/3/2023,Active,Finance,Sales Operations Analyst,Houston,TX,Northeast,112248,Hardware,177462,229165
9138921,3/2/1975,5/23/2018,Terminated,Customer Success,Operations Coordinator,Los Angeles,CA,South,68425,Hardware,938026,525028
9146624,5/12/2000,5/21/2021,Active,Customer Success,Customer Success Manager,Phoenix,AZ,Midwest,140155,Subscriptions,313091,329831
9149315,4/24/2005,3/24/2019,Active,HR,Sales Representative,Seattle,WA,Midwest,97001,Hardware,877075,552181
